"name","state","lat","lng"
"Anselmo",NE,41.618581,-99.864577
"Ansley",NE,41.287901,-99.382546
"Arapahoe",NE,40.304827,-99.898015
"Arcadia",NE,41.424823,-99.126062
"Archer",NE,41.166629,-98.138864
"Arlington",NE,41.454855,-96.356527
"Arnold",NE,41.423244,-100.193561
"Arthur",NE,41.571866,-101.692263
"Ashland",NE,41.040345,-96.370141
"Ashton",NE,41.247748,-98.795147
"Aten",NE,42.836736,-97.44081
"Atkinson",NE,42.53086,-98.974667
"Atlanta",NE,40.368409,-99.473223
"Auburn",NE,40.389389,-95.843598
"Aurora",NE,40.863867,-98.006966
"Avoca",NE,40.796505,-96.119161
"Axtell",NE,40.479866,-99.128803
"Ayr",NE,40.43829,-98.440807
"Bancroft",NE,42.010522,-96.573265
"Barada",NE,40.21846,-95.577801
"Barneston",NE,40.048697,-96.573598
"Bartlett",NE,41.883933,-98.552565
"Bartley",NE,40.251123,-100.310429
"Bassett",NE,42.582541,-99.536625
"Battle Creek",NE,41.998119,-97.599465
"Bayard",NE,41.757193,-103.323015
"Bazile Mills",NE,42.512436,-97.908329
"Beatrice",NE,40.27516,-96.74728
"Beaver",NE,40.138332,-99.827615
"Beaver Crossing",NE,40.777916,-97.282465
"Bee",NE,41.00641,-97.058268
"Beemer",NE,41.930081,-96.809339
"Belden",NE,42.41172,-97.207407
"Belgrade",NE,41.470841,-98.067731
"Bellevue",NE,41.154293,-95.932838
"Bellwood",NE,41.342044,-97.23995
"Belmar",NE,41.305457,-101.934626
"Belvidere",NE,40.254635,-97.557706
"Benedict",NE,41.006246,-97.607308
"Benkelman",NE,40.051731,-101.535397
"Bennet",NE,40.681786,-96.504032
"Bennington",NE,41.367632,-96.161684
"Berea",NE,42.212279,-102.982984
"Bertrand",NE,40.526299,-99.632385
"Berwyn",NE,41.350852,-99.500611
"Big Springs",NE,41.060902,-102.074466
"Bladen",NE,40.323444,-98.59588
"Blair",NE,41.541555,-96.135287
"Bloomfield",NE,42.598412,-97.648138
"Bloomington",NE,40.093791,-99.038389
"Blue Hill",NE,40.332989,-98.448353
"Blue Springs",NE,40.137192,-96.662835
"Bow Valley",NE,42.715424,-97.252206
"Boys",NE,41.257232,-96.133503
"Bradshaw",NE,40.883491,-97.747047
"Brady",NE,41.02229,-100.367563
"Brainard",NE,41.181602,-97.002217
"Brewster",NE,41.938271,-99.864985
"Bridgeport",NE,41.663721,-103.09646
"Bristow",NE,42.840777,-98.583307
"Broadwater",NE,41.597944,-102.852399
"Brock",NE,40.480475,-95.960053
"Broken Bow",NE,41.405128,-99.640123
"Brownlee",NE,42.289207,-100.624178
"Brownville",NE,40.397617,-95.661086
"Brule",NE,41.094699,-101.888506
"Bruning",NE,40.335748,-97.564738
"Bruno",NE,41.283106,-96.960906
"Brunswick",NE,42.337704,-97.971756
"Burchard",NE,40.149381,-96.34882
"Burr",NE,40.535947,-96.299775
"Burton",NE,42.911927,-99.591852
"Burwell",NE,41.779981,-99.134159
"Bushnell",NE,41.232729,-103.891125
"Butte",NE,42.912454,-98.847904
"Byron",NE,40.004857,-97.768587
"Cairo",NE,41.005454,-98.602304
"Callaway",NE,41.291446,-99.920312
"Cambridge",NE,40.284277,-100.165372
"Campbell",NE,40.296339,-98.731522
"Carleton",NE,40.303323,-97.681584
"Carroll",NE,42.275777,-97.190902
"Cedar Bluffs",NE,41.397119,-96.609756
"Cedar Creek",NE,41.045564,-96.101748
"Cedar Rapids",NE,41.558908,-98.1493
"Center",NE,42.608975,-97.876225
"Central",NE,41.113317,-98.000202
"Ceresco",NE,41.057704,-96.645739
"Chadron",NE,42.825981,-103.002347
"Chalco",NE,41.181645,-96.135367
"Chambers",NE,42.204733,-98.748606
"Champion",NE,40.470854,-101.744895
"Chapman",NE,41.023278,-98.159385
"Chappell",NE,41.0913,-102.469938
"Chester",NE,40.010215,-97.618092
"Clarks",NE,41.216269,-97.839488
"Clarkson",NE,41.723424,-97.12152
"Clatonia",NE,40.465369,-96.851208
"Clay Center",NE,40.525471,-98.054996
"Clearwater",NE,42.170698,-98.189727
"Clinton",NE,42.75972,-102.347883
"Cody",NE,42.937747,-101.248921
"Coleridge",NE,42.506458,-97.202825
"Colon",NE,41.298113,-96.606829
"Columbus",NE,41.435709,-97.356113
"Comstock",NE,41.557197,-99.243008
"Concord",NE,42.384172,-96.989293
"Cook",NE,40.510575,-96.161637
"Cordova",NE,40.716373,-97.351602
"Cornlea",NE,41.680049,-97.566904
"Cortland",NE,40.505935,-96.706111
"Cotesfield",NE,41.357571,-98.633605
"Cowles",NE,40.1714,-98.449019
"Cozad",NE,40.861294,-99.986376
"Crab Orchard",NE,40.334652,-96.422437
"Craig",NE,41.785262,-96.362433
"Crawford",NE,42.684562,-103.415997
"Creighton",NE,42.464857,-97.907146
"Creston",NE,41.707979,-97.362655
"Crete",NE,40.625692,-96.957289
"Crofton",NE,42.731613,-97.498608
"Crookston",NE,42.926311,-100.753436
"Culbertson",NE,40.2242,-100.83964
"Curtis",NE,40.633562,-100.511262
"Cushing",NE,41.294827,-98.369257
"Dakota",NE,42.418115,-96.420744
"Dalton",NE,41.408231,-102.970777
"Danbury",NE,40.037706,-100.405108
"Dannebrog",NE,41.118605,-98.545735
"Davenport",NE,40.312312,-97.811514
"Davey",NE,40.983759,-96.669193
"David",NE,41.259871,-97.129298
"Dawson",NE,40.130886,-95.830079
"Daykin",NE,40.32172,-97.298328
"Decatur",NE,42.005886,-96.248312
"Denton",NE,40.739248,-96.845973
"Deshler",NE,40.139627,-97.723422
"Deweese",NE,40.354731,-98.13916
"De Witt",NE,40.395311,-96.922209
"Diller",NE,40.108765,-96.93783
"Dix",NE,41.23428,-103.486672
"Dixon",NE,42.415408,-96.994833
"Dodge",NE,41.721815,-96.880385
"Doniphan",NE,40.774202,-98.370833
"Dorchester",NE,40.64738,-97.114886
"Douglas",NE,40.593182,-96.38823
"Du Bois",NE,40.034538,-96.046672
"Dunbar",NE,40.668679,-96.030868
"Duncan",NE,41.390082,-97.493369
"Dunning",NE,41.827078,-100.104499
"Dwight",NE,41.082711,-97.019073
"Eagle",NE,40.816121,-96.432729
"Eddyville",NE,41.012213,-99.623996
"Edgar",NE,40.368263,-97.970973
"Edison",NE,40.277659,-99.776306
"Elba",NE,41.285311,-98.569262
"Elgin",NE,41.983233,-98.082639
"Elk Creek",NE,40.288253,-96.126943
"Elm Creek",NE,40.720084,-99.37559
"Elmwood",NE,40.842533,-96.294643
"Elsie",NE,40.847168,-101.389155
"Elwood",NE,40.58973,-99.86166
"Elyria",NE,41.680048,-99.005301
"Emerson",NE,42.278205,-96.72629
"Emmet",NE,42.475698,-98.809302
"Enders",NE,40.454919,-101.535567
"Endicott",NE,40.082198,-97.095385
"Ericson",NE,41.780442,-98.678576
"Eustis",NE,40.664527,-100.029551
"Ewing",NE,42.259359,-98.343746
"Exeter",NE,40.64454,-97.448793
"Fairbury",NE,40.143525,-97.176502
"Fairfield",NE,40.432311,-98.103239
"Fairmont",NE,40.633134,-97.587898
"Falls",NE,40.062208,-95.599013
"Farnam",NE,40.706496,-100.215492
"Farwell",NE,41.215623,-98.628055
"Filley",NE,40.285202,-96.533935
"Firth",NE,40.534366,-96.605611
"Fontanelle",NE,41.538255,-96.427187
"Fordyce",NE,42.698217,-97.362773
"Fort Calhoun",NE,41.456306,-96.02619
"Foster",NE,42.274699,-97.665093
"Franklin",NE,40.096549,-98.951425
"Fremont",NE,41.441615,-96.489675
"Friend",NE,40.650513,-97.283795
"Fullerton",NE,41.364988,-97.972261
"Funk",NE,40.463051,-99.250838
"Gandy",NE,41.469749,-100.458337
"Garland",NE,40.944587,-96.985292
"Garrison",NE,41.175442,-97.163313
"Geneva",NE,40.529543,-97.599075
"Genoa",NE,41.445874,-97.733271
"Gering",NE,41.827518,-103.664865
"Gibbon",NE,40.746067,-98.845814
"Gilead",NE,40.146093,-97.415052
"Giltner",NE,40.775355,-98.154284
"Glenvil",NE,40.502681,-98.254546
"Glenwood",NE,40.755284,-99.080854
"Goehner",NE,40.832732,-97.219574
"Gordon",NE,42.806432,-102.203938
"Gothenburg",NE,40.924676,-100.153929
"Grafton",NE,40.629777,-97.714629
"Grand Island",NE,40.921352,-98.358559
"Grant",NE,40.844432,-101.726125
"Greeley Center",NE,41.548344,-98.530517
"Greenwood",NE,40.961818,-96.443051
"Gresham",NE,41.028422,-97.401077
"Gretna",NE,41.140046,-96.234605
"Gross",NE,42.94608,-98.569735
"Guide Rock",NE,40.073706,-98.328803
"Gurley",NE,41.321393,-102.974419
"Hadar",NE,42.107221,-97.450972
"Haigler",NE,40.012142,-101.938559
"Hallam",NE,40.537517,-96.786609
"Halsey",NE,41.90332,-100.269701
"Hamlet",NE,40.38445,-101.234549
"Hampton",NE,40.881115,-97.887535
"Harbine",NE,40.191627,-96.974149
"Hardy",NE,40.011351,-97.923808
"Harrisburg",NE,41.550529,-103.726684
"Harrison",NE,42.688085,-103.882471
"Hartington",NE,42.620617,-97.266925
"Harvard",NE,40.620076,-98.096122
"Hastings",NE,40.59629,-98.392861
"Hayes Center",NE,40.511024,-101.020397
"Hay Springs",NE,42.68329,-102.689593
"Hazard",NE,41.091539,-99.077244
"Heartwell",NE,40.569907,-98.789077
"Hebron",NE,40.168165,-97.587177
"Hemingford",NE,42.321263,-103.075357
"Henderson",NE,40.778922,-97.811491
"Hendley",NE,40.131315,-99.971192
"Henry",NE,41.997963,-104.04609
"Herman",NE,41.673825,-96.216718
"Hershey",NE,41.16028,-101.000441
"Hickman",NE,40.624001,-96.63084
"Hildreth",NE,40.337832,-99.045751
"Holbrook",NE,40.30474,-100.009989
"Holdrege",NE,40.439466,-99.375134
"Holmesville",NE,40.201426,-96.65885
"Holstein",NE,40.464752,-98.650813
"Homer",NE,42.322495,-96.49121
"Hooper",NE,41.611373,-96.548627
"Hordville",NE,41.079361,-97.890349
"Hoskins",NE,42.112636,-97.304384
"Howard",NE,41.075411,-98.715322
"Howells",NE,41.724232,-97.004645
"Hubbard",NE,42.385901,-96.591487
"Hubbell",NE,40.008741,-97.497006
"Humboldt",NE,40.16582,-95.944319
"Humphrey",NE,41.688506,-97.485148
"Huntley",NE,40.210436,-99.290522
"Hyannis",NE,42.000496,-101.762228
"Imperial",NE,40.514418,-101.639092
"Inavale",NE,40.092266,-98.648391
"Indianola",NE,40.234629,-100.419843
"Inglewood",NE,41.415215,-96.501939
"Inland",NE,40.595358,-98.223235
"Inman",NE,42.381915,-98.529814
"Ithaca",NE,41.159339,-96.539495
"Jackson",NE,42.448167,-96.571302
"Jansen",NE,40.186128,-97.083391
"Johnson",NE,40.410459,-95.999865
"Johnstown",NE,42.572103,-100.056289
"Julian",NE,40.519885,-95.867366
"Juniata",NE,40.590437,-98.506898
"Kearney",NE,40.700728,-99.083691
"Kenesaw",NE,40.619197,-98.657919
"Kennard",NE,41.474697,-96.203696
"Keystone",NE,41.21874,-101.584122
"Kilgore",NE,42.939097,-100.957305
"Kimball",NE,41.23351,-103.651305
"King Lake",NE,41.309672,-96.302273
"Lakeview",NE,41.499721,-97.377516
"Lamar",NE,40.572475,-101.979283
"La Platte",NE,41.072182,-95.926641
"Laurel",NE,42.428452,-97.095109
"La Vista",NE,41.185971,-96.038954
"Lawrence",NE,40.290167,-98.259675
"Lebanon",NE,40.048793,-100.275944
"Leigh",NE,41.703261,-97.240679
"Lemoyne",NE,41.276644,-101.813356
"Leshara",NE,41.32979,-96.429203
"Lewellen",NE,41.330531,-102.143702
"Lewiston",NE,40.242871,-96.407448
"Lexington",NE,40.778096,-99.746337
"Liberty",NE,40.085507,-96.483009
"Lincoln",NE,40.810466,-96.680345
"Lindsay",NE,41.700649,-97.694103
"Lindy",NE,42.735114,-97.749951
"Linwood",NE,41.412194,-96.932279
"Lisco",NE,41.498696,-102.623725
"Litchfield",NE,41.156047,-99.153053
"Lodgepole",NE,41.148929,-102.638635
"Long Pine",NE,42.535252,-99.702698
"Loomis",NE,40.478284,-99.507684
"Lorenzo",NE,41.057574,-103.082098
"Loretto",NE,41.763444,-98.081721
"Lorton",NE,40.59722,-96.024177
"Louisville",NE,40.997533,-96.160549
"Loup",NE,41.276682,-98.967727
"Lushton",NE,40.72403,-97.723648
"Lyman",NE,41.91764,-104.037367
"Lynch",NE,42.831216,-98.466854
"Lyons",NE,41.93588,-96.472338
"McCook",NE,40.20459,-100.621371
"McCool Junction",NE,40.743858,-97.600794
"McGrew",NE,41.747743,-103.417837
"McLean",NE,42.386341,-97.468178
"Macy",NE,42.115885,-96.366653
"Madison",NE,41.828522,-97.456711
"Madrid",NE,40.852454,-101.527821
"Magnet",NE,42.45612,-97.469294
"Malcolm",NE,40.908831,-96.865623
